Date,Open,Close,Volume,days,Buy_Sell
2015-02-10,110.519997,110.18,7033700,1863,0
2015-02-11,108.980003,109.980003,8662000,1864,1
2015-02-12,110.279999,110.860001,6618000,1865,1
2015-02-13,111.349998,112.779999,7494400,1866,0
2015-02-17,112.309998,112.400002,7097300,1870,0
2015-02-18,111.25,110.440002,6920300,1871,0
2015-02-19,108.199997,108.349998,9721100,1872,1
2015-02-20,108.43,108.599998,7610600,1873,0
2015-02-23,107.790001,107.860001,6724000,1876,1
2015-02-24,107.889999,107.959999,5708400,1877,1
2015-02-25,108.120003,108.580002,4806500,1878,0
2015-02-26,107.889999,107.059998,5903100,1879,0
2015-02-27,107.519997,106.68,6396500,1880,0
2015-03-02,106.32,105.900002,7343700,1883,0
2015-03-03,105.879997,105.160004,6901200,1884,0
2015-03-04,105.639999,105.160004,5784900,1885,0
2015-03-05,105.010002,104.730003,5156900,1886,0
2015-03-06,104.220001,103.550003,7213300,1887,1
2015-03-09,103.599998,103.949997,7506200,1890,0
2015-03-10,103.790001,102.910004,10679000,1891,1
2015-03-11,103.519997,103.540001,8440700,1892,0
2015-03-12,104.220001,102.419998,5900600,1893,0
2015-03-13,101.839996,101.620003,8345200,1894,1
2015-03-16,101.440002,103.129997,6780200,1897,1
2015-03-17,102.300003,103.169998,7097500,1898,1
2015-03-18,102.610001,106.699997,11059700,1899,0
2015-03-19,105.099998,104.75,7841900,1900,1
2015-03-20,105.290001,107.029999,14064900,1901,0
2015-03-23,107.510002,105.919998,6807700,1904,0
2015-03-24,105.919998,104.199997,6677800,1905,1
2015-03-25,104.660004,105.669998,9169400,1906,0
2015-03-26,106.279999,105.25,7276900,1907,0
2015-03-27,104.989998,104.279999,5830300,1908,1
2015-03-30,104.970001,106.900002,7172400,1911,0
2015-03-31,105.620003,104.980003,7254100,1912,0
2015-04-01,105.769997,104.790001,7347200,1913,1
2015-04-02,104.449997,105.279999,5123900,1914,1
2015-04-06,106.029999,106.919998,6724000,1918,1
2015-04-07,106.970001,108.540001,8536000,1919,0
2015-04-08,108.860001,106.660004,7894800,1920,1
2015-04-09,106.800003,106.949997,5760500,1921,0
2015-04-10,107.470001,106.910004,5012200,1922,0
2015-04-13,107.349998,106.5,4307200,1925,1
2015-04-14,107.699997,108.839996,7262700,1926,1
2015-04-15,109.589996,110.410004,6704000,1927,0
2015-04-16,109.900002,110.160004,5904200,1928,0
2015-04-17,109.360001,109.110001,6548700,1929,1
2015-04-20,109.57,110.290001,7148800,1932,0
2015-04-21,110.050003,109.730003,5674900,1933,0
2015-04-22,110.050003,109.5,5643100,1934,1
2015-04-23,110.0,109.970001,6940000,1935,0
2015-04-24,109.669998,109.870003,4995000,1936,0
2015-04-27,110.339996,109.699997,4858700,1939,1
2015-04-28,110.050003,111.120003,5321600,1940,1
2015-04-29,110.82,111.730003,5665800,1941,0
2015-04-30,112.040001,111.059998,6666800,1942,0
2015-05-01,110.279999,109.040001,10362700,1943,0
2015-05-04,109.379997,108.32,7660100,1946,0
2015-05-05,109.239998,108.0,6463300,1947,0
2015-05-06,109.239998,107.949997,5820400,1948,0
2015-05-07,107.690002,107.57,5798300,1949,1
2015-05-08,108.290001,108.650002,7078900,1950,0
2015-05-11,108.650002,107.360001,6003600,1953,1
2015-05-12,107.440002,107.559998,5026500,1954,1
2015-05-13,107.980003,107.699997,5517600,1955,1
2015-05-14,108.019997,108.449997,9751700,1956,0
2015-05-15,107.209999,108.029999,5641600,1957,0
2015-05-18,107.5,106.650002,6390600,1960,0
2015-05-19,106.050003,105.019997,7927600,1961,1
2015-05-20,105.419998,105.25,6521200,1962,1
2015-05-21,105.970001,105.489998,6549300,1963,0
2015-05-22,105.089996,104.889999,4717200,1964,0
2015-05-26,104.220001,103.290001,8010200,1968,0
2015-05-27,103.199997,103.110001,5857500,1969,1
2015-05-28,102.959999,103.239998,5099900,1970,0
2015-05-29,103.139999,103.0,6673400,1971,0
2015-06-01,103.470001,102.629997,5412400,1974,0
2015-06-02,102.650002,102.580002,5040000,1975,0
2015-06-03,102.400002,102.169998,5175700,1976,0
2015-06-04,101.889999,101.389999,6896400,1977,1
2015-06-05,101.18,101.589996,6080900,1978,0
2015-06-08,101.290001,100.419998,8213900,1981,0
2015-06-09,100.699997,100.419998,7157000,1982,1
2015-06-10,102.519997,101.830002,7588400,1983,0
2015-06-11,101.870003,101.120003,5582900,1984,0
2015-06-12,100.519997,99.870003,6475500,1985,0
2015-06-15,99.449997,99.290001,6178100,1988,1
2015-06-16,99.199997,100.040001,8763700,1989,0
2015-06-17,100.830002,99.760002,8231100,1990,1
2015-06-18,100.260002,100.25,7168000,1991,0
2015-06-19,99.720001,99.470001,10512000,1992,1
2015-06-22,99.830002,100.290001,6416100,1995,0
2015-06-23,99.959999,100.089996,5697900,1996,0
2015-06-24,99.980003,99.269997,7451900,1997,0
2015-06-25,99.449997,98.339996,6062800,1998,1
2015-06-26,98.239998,98.599998,10015500,1999,0
2015-06-29,97.5,96.690002,8764600,2002,0
2015-06-30,97.449997,96.470001,9925400,2003,0
2015-07-01,96.300003,96.089996,7295300,2004,0
2015-07-02,96.360001,95.870003,6419100,2005,0
2015-07-06,95.059998,94.769997,8341600,2009,1
2015-07-07,94.410004,95.269997,11774900,2010,0
2015-07-08,94.589996,93.559998,7719100,2011,1
2015-07-09,94.900002,93.779999,7909000,2012,1
2015-07-10,94.529999,94.410004,5631900,2013,1
2015-07-13,94.309998,94.599998,5038800,2016,1
2015-07-14,94.400002,95.550003,5218600,2017,0
2015-07-15,95.040001,94.239998,6490400,2018,1
2015-07-16,94.279999,94.480003,6422700,2019,0
2015-07-17,94.230003,93.150002,8214200,2020,0
2015-07-20,93.300003,92.940002,6018100,2023,1
2015-07-21,93.0,93.900002,7043100,2024,0
2015-07-22,93.510002,93.510002,9327500,2025,0
2015-07-23,93.57,92.940002,7360700,2026,0
2015-07-24,92.779999,90.599998,11158400,2027,0
2015-07-27,89.860001,89.139999,10342700,2030,1
2015-07-28,89.449997,92.400002,11536900,2031,1
2015-07-29,91.980003,93.25,9821500,2032,0
2015-07-30,93.449997,93.029999,6435700,2033,0
2015-07-31,91.519997,88.480003,19063400,2034,0
2015-08-03,87.279999,85.599998,14142200,2037,0
2015-08-04,85.739998,85.209999,8537200,2038,0
2015-08-05,85.440002,84.029999,11254600,2039,1
2015-08-06,83.559998,85.190002,9805000,2040,0
2015-08-07,84.709999,83.75,7422000,2041,1
2015-08-10,84.199997,85.889999,8342000,2044,0
2015-08-11,84.379997,85.779999,9797400,2045,1
2015-08-12,85.0,86.790001,11316300,2046,0
2015-08-13,86.029999,85.849998,9562400,2047,1
2015-08-14,85.779999,85.989998,7748900,2048,0
2015-08-17,84.459999,83.230003,12602500,2051,1
2015-08-18,83.080002,83.440002,9093400,2052,0
2015-08-19,82.870003,80.910004,13129000,2053,0
2015-08-20,80.660004,79.239998,11857200,2054,0
2015-08-21,78.870003,75.760002,18383600,2055,0
2015-08-24,70.550003,72.120003,24191900,2058,0
2015-08-25,74.93,70.019997,21128000,2059,1
2015-08-26,71.720001,73.089996,17400400,2060,1
2015-08-27,75.0,77.639999,21539600,2061,1
2015-08-28,77.720001,80.43,23735400,2062,1
2015-08-31,80.010002,80.989998,16880400,2065,0
2015-09-01,78.760002,78.190002,17954200,2066,0
2015-09-02,79.75,78.059998,14255900,2067,1
2015-09-03,78.699997,78.260002,12282600,2068,0
2015-09-04,77.300003,76.669998,11210000,2069,1
2015-09-08,77.529999,76.839996,9316500,2073,0
2015-09-09,77.43,74.919998,11297400,2074,1
2015-09-10,75.730003,75.660004,11475200,2075,1
2015-09-11,75.940002,75.790001,11032100,2076,0
2015-09-14,75.519997,75.769997,10235500,2079,1
2015-09-15,76.43,77.169998,11678100,2080,1
2015-09-16,77.82,79.019997,12593500,2081,1
2015-09-17,79.120003,79.410004,12324300,2082,0
2015-09-18,77.910004,77.739998,18635900,2083,1
2015-09-21,78.300003,78.089996,8523500,2086,0
2015-09-22,76.839996,77.25,9692300,2087,0
2015-09-23,77.400002,76.120003,9043000,2088,1
2015-09-24,75.449997,76.889999,10302600,2089,1
2015-09-25,77.870003,77.699997,10862600,2090,0
2015-09-28,76.660004,75.769997,10567000,2093,1
2015-09-29,76.040001,76.25,8797800,2094,1
2015-09-30,77.150002,78.879997,14108800,2095,0
2015-10-01,79.720001,78.339996,11111900,2096,1
2015-10-02,77.739998,81.550003,13051900,2097,1
2015-10-05,82.410004,84.029999,14196800,2100,1
2015-10-06,84.18,86.989998,18897100,2101,1
2015-10-07,88.25,88.120003,17670500,2102,1
2015-10-08,87.889999,89.910004,11299100,2103,0
2015-10-09,90.199997,89.57,10011100,2104,0
2015-10-12,89.860001,88.739998,7917500,2107,0
2015-10-13,87.800003,88.379997,8012500,2108,1
2015-10-14,88.230003,89.760002,9734500,2109,1
2015-10-15,89.650002,90.720001,8960400,2110,1
2015-10-16,91.550003,91.290001,7821200,2111,0
2015-10-19,90.360001,90.029999,8900400,2114,0
2015-10-20,89.5,89.989998,8221100,2115,0
2015-10-21,89.440002,89.330002,7423400,2116,1
2015-10-22,89.739998,91.620003,8971700,2117,0
2015-10-23,90.75,91.239998,8134800,2118,0
2015-10-26,90.870003,88.769997,8606600,2121,0
2015-10-27,87.730003,87.699997,9328800,2122,1
2015-10-28,88.209999,89.790001,8236500,2123,1
2015-10-29,89.32,89.889999,6686000,2124,1
2015-10-30,91.139999,90.879997,11559300,2125,1
2015-11-02,90.610001,94.959999,14277300,2128,1
2015-11-03,95.419998,98.139999,17669200,2129,0
2015-11-04,98.019997,96.769997,11931300,2130,0
2015-11-05,96.050003,94.550003,11184800,2131,0
2015-11-06,93.709999,94.029999,9634200,2132,0
2015-11-09,93.480003,92.32,7659100,2135,1
2015-11-10,92.099998,93.230003,6823100,2136,0
2015-11-11,93.389999,92.190002,6085300,2137,0
2015-11-12,90.75,89.860001,8951300,2138,0
2015-11-13,89.57,88.68,7676600,2139,1
2015-11-16,87.790001,91.449997,10101100,2142,0
2015-11-17,91.269997,91.029999,7575800,2143,1
2015-11-18,91.440002,92.209999,6886900,2144,0
2015-11-19,92.029999,90.830002,6096700,2145,0
2015-11-20,90.639999,89.010002,8561400,2146,1
2015-11-23,88.650002,90.010002,6889600,2149,1
2015-11-24,90.190002,91.349998,8549000,2150,0
2015-11-25,90.709999,90.870003,5419300,2151,0
2015-11-27,90.25,90.370003,2547800,2153,1
2015-11-30,90.639999,91.32,12179400,2156,1
2015-12-01,90.970001,92.480003,6975500,2157,0
2015-12-02,92.599998,90.25,11830700,2158,0
2015-12-03,90.809998,88.849998,10996800,2159,1
2015-12-04,87.900002,89.709999,13170200,2160,0
2015-12-07,87.480003,87.279999,15378900,2163,0
2015-12-08,85.809998,86.440002,13397500,2164,1
2015-12-09,86.669998,87.599998,14675800,2165,1
2015-12-10,88.0,89.300003,14534800,2166,0
2015-12-11,87.849998,86.440002,13186900,2167,1
2015-12-14,86.300003,89.330002,12430700,2170,1
2015-12-15,90.580002,92.760002,19158500,2171,1
2015-12-16,92.580002,93.440002,16917900,2172,0
2015-12-17,93.5,90.540001,14082500,2173,0
2015-12-18,90.059998,89.809998,20167200,2174,0
2015-12-21,90.400002,89.239998,12852300,2177,1
2015-12-22,89.120003,90.269997,9661700,2178,1
2015-12-23,92.199997,93.809998,11172800,2179,0
2015-12-24,93.949997,92.050003,4998700,2180,0
2015-12-28,90.309998,90.360001,6800000,2184,1
2015-12-29,91.889999,91.25,6471200,2185,0
2015-12-30,90.099998,90.089996,5600200,2186,0
2015-12-31,89.379997,89.959999,6988700,2187,0
2016-01-04,89.529999,88.849998,11397300,2191,1
2016-01-05,89.050003,89.610001,7883400,2192,0
2016-01-06,87.440002,86.07,14511400,2193,0
2016-01-07,84.550003,83.019997,15368800,2194,0
2016-01-08,83.389999,82.129997,11891600,2195,0
2016-01-11,82.849998,80.769997,14366400,2198,1
2016-01-12,82.199997,82.150002,13477500,2199,0
2016-01-13,83.160004,81.330002,15550100,2200,1
2016-01-14,81.949997,85.470001,16433400,2201,0
2016-01-15,81.639999,83.669998,17870300,2202,0
2016-01-19,84.169998,81.510002,13155600,2206,0
2016-01-20,79.980003,78.980003,26151100,2207,1
2016-01-21,78.800003,81.050003,16107800,2208,1
2016-01-22,84.459999,83.540001,15724600,2209,0
2016-01-25,82.290001,80.889999,12370300,2212,1
2016-01-26,81.970001,84.120003,12191400,2213,0
2016-01-27,83.949997,83.290001,12380600,2214,1
2016-01-28,85.75,85.919998,13017400,2215,1
2016-01-29,84.050003,86.470001,20248900,2216,0
2016-02-01,85.150002,85.290001,10958300,2219,0
2016-02-02,82.709999,81.239998,13326200,2220,1
2016-02-03,82.389999,84.620003,13964100,2221,1
2016-02-04,84.589996,84.790001,12825000,2222,0
2016-02-05,83.940002,82.879997,15090100,2223,1
2016-02-08,81.760002,85.989998,17712800,2226,0
2016-02-09,85.080002,82.919998,12605600,2227,1
2016-02-10,82.769997,83.040001,12110300,2228,0
2016-02-11,81.599998,82.989998,12741400,2229,1
2016-02-12,83.800003,85.43,9835100,2230,0
2016-02-16,85.230003,84.809998,10631500,2234,1
2016-02-17,85.410004,88.309998,12710500,2235,0
2016-02-18,88.75,86.730003,9517800,2236,0
2016-02-19,86.330002,86.5,9783300,2237,1
2016-02-22,86.5,88.82,10299900,2240,0
2016-02-23,88.389999,84.910004,10655800,2241,1
2016-02-24,83.330002,85.269997,9775200,2242,1
2016-02-25,85.669998,85.300003,9452600,2243,0
2016-02-26,86.970001,84.349998,9369900,2244,0
2016-02-29,84.940002,83.440002,11549600,2247,1
2016-03-01,84.120003,86.129997,11614700,2248,1
2016-03-02,85.400002,87.139999,9637600,2249,1
2016-03-03,87.0,87.529999,8526100,2250,1
2016-03-04,87.419998,87.93,9328600,2251,1
2016-03-07,87.940002,90.669998,12784300,2254,0
2016-03-08,90.379997,88.739998,10508400,2255,1
2016-03-09,89.699997,92.82,19323100,2256,1
2016-03-10,92.790001,93.940002,12090900,2257,1
2016-03-11,94.949997,94.580002,14098800,2258,0
2016-03-14,93.57,94.260002,6898900,2261,1
2016-03-15,93.150002,94.269997,7006300,2262,1
2016-03-16,94.720001,95.400002,9969200,2263,1
2016-03-17,96.25,96.889999,10679400,2264,1
2016-03-18,97.849998,97.690002,14436300,2265,0
2016-03-21,97.019997,96.440002,8040100,2268,0
2016-03-22,95.75,95.5,7567100,2269,0
2016-03-23,94.720001,93.589996,10302800,2270,1
2016-03-24,92.540001,94.849998,8159100,2271,0
2016-03-28,94.900002,94.68,5054000,2275,1
2016-03-29,93.790001,95.32,6616600,2276,0
2016-03-30,96.349998,95.25,6182900,2277,1
2016-03-31,95.190002,95.400002,5943900,2278,0
2016-04-01,93.690002,94.260002,7555900,2279,0
2016-04-04,94.440002,93.43,6552000,2282,0
2016-04-05,93.0,92.669998,6662000,2283,1
2016-04-06,93.150002,94.839996,6836400,2284,0
2016-04-07,94.370003,94.790001,6817700,2285,1
2016-04-08,96.25,96.330002,7108500,2286,0
2016-04-11,96.870003,95.239998,6644200,2289,1
2016-04-12,95.690002,97.510002,8783400,2290,1
2016-04-13,97.800003,97.599998,6406800,2291,1
2016-04-14,97.650002,97.980003,6162200,2292,0
2016-04-15,97.709999,97.230003,6551600,2293,1
2016-04-18,97.230003,98.699997,7770200,2296,1
2016-04-19,99.0,100.5,10584800,2297,1
2016-04-20,100.080002,101.690002,10150500,2298,0
2016-04-21,101.639999,101.400002,8278600,2299,1
2016-04-22,101.739998,102.010002,5754000,2300,0
2016-04-25,101.470001,101.510002,6612100,2303,1
2016-04-26,102.050003,102.290001,5650700,2304,1
2016-04-27,102.900002,103.849998,8383600,2305,0
2016-04-28,103.129997,102.400002,7598000,2306,0
2016-04-29,101.139999,102.18,8826900,2307,1
2016-05-02,101.830002,103.309998,6844500,2310,0
2016-05-03,102.260002,101.32,7033600,2311,0
2016-05-04,101.059998,100.589996,7444100,2312,1
2016-05-05,101.849998,101.419998,6474300,2313,1
2016-05-06,100.839996,101.860001,5966800,2314,0
2016-05-09,101.620003,100.349998,9342100,2317,1
2016-05-10,100.639999,101.269997,6698100,2318,0
2016-05-11,101.239998,101.139999,6850700,2319,1
2016-05-12,102.150002,102.120003,6532400,2320,0
2016-05-13,101.629997,100.739998,5665200,2321,1
2016-05-16,101.870003,102.290001,6779400,2324,0
2016-05-17,101.07,100.75,7028000,2325,0
2016-05-18,100.900002,100.059998,5927500,2326,0
2016-05-19,99.260002,99.849998,6241100,2327,0
2016-05-20,100.300003,99.790001,4707100,2328,0
2016-05-23,99.18,99.379997,4231200,2331,1
2016-05-24,99.940002,100.190002,4383300,2332,1
2016-05-25,100.82,101.769997,5428200,2333,0
2016-05-26,101.849998,101.5,4147200,2334,1
2016-05-27,101.379997,102.019997,5008900,2335,0
2016-05-31,102.150002,101.0,8141800,2339,1
2016-06-01,100.239998,101.129997,4815200,2340,0
2016-06-02,100.400002,100.529999,6714100,2341,1
2016-06-03,100.650002,100.660004,4957800,2342,1
2016-06-06,101.339996,101.169998,5948200,2345,1
2016-06-07,101.839996,103.32,9807000,2346,0
2016-06-08,103.550003,103.089996,6318100,2347,0
2016-06-09,102.040001,102.809998,4247500,2348,0
2016-06-10,102.470001,101.980003,8108400,2349,1
2016-06-13,101.5,102.099998,6360100,2352,0
2016-06-14,101.760002,101.279999,6924000,2353,0
2016-06-15,100.629997,100.629997,5627000,2354,1
2016-06-16,99.970001,101.07,8043000,2355,1
2016-06-17,101.440002,101.57,8762200,2356,1
2016-06-20,102.879997,102.610001,6627000,2359,1
2016-06-21,102.690002,103.239998,4938700,2360,0
2016-06-22,103.5,102.290001,4866400,2361,1
2016-06-23,103.449997,104.440002,5593600,2362,0
2016-06-24,101.459999,101.900002,11481400,2363,0
2016-06-27,101.25,100.360001,8248700,2366,1
2016-06-28,101.220001,101.629997,7171100,2367,1
2016-06-29,102.519997,103.419998,8887500,2368,1
2016-06-30,103.559998,104.830002,7649700,2369,0
2016-07-01,104.779999,104.150002,6117800,2370,0
2016-07-05,103.5,103.57,7766600,2374,1
2016-07-06,103.260002,104.580002,6166900,2375,0
2016-07-07,104.889999,103.050003,7707400,2376,1
2016-07-08,103.879997,104.769997,9043600,2377,1
2016-07-11,104.809998,105.389999,7206100,2380,1
2016-07-12,106.300003,106.779999,8377200,2381,0
2016-07-13,106.779999,106.650002,5959900,2382,1
2016-07-14,107.199997,106.699997,4750900,2383,1
2016-07-15,107.330002,107.029999,6164300,2384,0
2016-07-18,106.669998,106.089996,4931500,2387,0
2016-07-19,105.980003,106.040001,4630800,2388,0
2016-07-20,105.93,105.589996,6802000,2389,0
2016-07-21,105.400002,105.389999,5701000,2390,1
2016-07-22,105.68,105.660004,5255400,2391,0
2016-07-25,104.860001,103.07,7784000,2394,0
2016-07-26,102.57,102.68,6101100,2395,0
2016-07-27,102.68,102.260002,5412200,2396,0
2016-07-28,102.089996,101.790001,8226200,2397,1
2016-07-29,100.529999,102.480003,10157600,2398,0
2016-08-01,101.330002,99.110001,11550600,2401,1
2016-08-02,99.519997,99.589996,9752700,2402,1
2016-08-03,99.650002,100.610001,6611700,2403,0
2016-08-04,100.279999,100.389999,6088100,2404,1
2016-08-05,100.989998,100.510002,6710500,2405,1
2016-08-08,100.989998,101.199997,5447500,2408,1
2016-08-09,101.849998,101.32,4957300,2409,0
2016-08-10,101.650002,100.139999,5081300,2410,1
2016-08-11,100.650002,101.400002,4836600,2411,1
2016-08-12,101.739998,102.160004,5199000,2412,1
2016-08-15,102.610001,102.769997,4886300,2415,0
2016-08-16,102.769997,102.620003,5384300,2416,0
2016-08-17,101.5,102.220001,5311600,2417,1
2016-08-18,102.629997,103.550003,6944400,2418,0
2016-08-19,103.07,102.32,5057200,2419,0
2016-08-22,101.75,101.940002,5494900,2422,0
2016-08-23,102.029999,101.68,4929700,2423,1
2016-08-24,101.400002,102.199997,5178300,2424,0
2016-08-25,102.290001,101.889999,4490100,2425,0
2016-08-26,102.110001,101.32,4776200,2426,1
2016-08-29,101.239998,102.050003,4026900,2429,0
2016-08-30,102.050003,101.699997,3712800,2430,0
2016-08-31,101.199997,100.580002,6249100,2431,0
2016-09-01,100.349998,100.209999,6045000,2432,1
2016-09-02,100.889999,100.93,4676600,2433,1
2016-09-06,101.209999,102.43,5429000,2437,1
2016-09-07,102.75,102.879997,5284300,2438,1
2016-09-08,103.339996,104.120003,5788800,2439,0
2016-09-09,103.349998,101.269997,7808700,2440,1
2016-09-12,101.199997,102.25,8149100,2443,0
2016-09-13,101.650002,99.43,9300400,2444,0
2016-09-14,99.120003,98.419998,8201400,2445,1
2016-09-15,98.5,99.5,6701600,2446,0
2016-09-16,98.330002,97.839996,12725600,2447,1
2016-09-19,98.330002,98.040001,6182000,2450,0
2016-09-20,98.169998,97.699997,5771900,2451,1
2016-09-21,98.349998,99.629997,6361600,2452,1
2016-09-22,100.519997,99.980003,5416700,2453,0
2016-09-23,99.339996,99.220001,7396800,2454,0
2016-09-26,99.489998,98.779999,5781800,2457,1
2016-09-27,98.239998,98.980003,6476100,2458,1
2016-09-28,99.519997,102.150002,10190900,2459,0
2016-09-29,102.0,101.269997,8148400,2460,1
2016-09-30,101.830002,102.919998,9431500,2461,0
2016-10-03,102.550003,102.449997,4334700,2464,0
2016-10-04,102.709999,101.269997,6505400,2465,1
2016-10-05,101.989998,102.230003,5912800,2466,0
2016-10-06,102.32,102.18,4362900,2467,1
2016-10-07,102.5,102.269997,5844500,2468,1
2016-10-10,103.209999,103.980003,5982700,2471,0
2016-10-11,103.779999,103.040001,5337300,2472,0
2016-10-12,102.739998,102.150002,4935100,2473,0
2016-10-13,101.489998,100.790001,7883000,2474,1
2016-10-14,101.480003,101.080002,5114700,2475,1
2016-10-17,100.940002,101.360001,4540800,2478,1
2016-10-18,101.989998,101.790001,4720900,2479,1
2016-10-19,102.470001,102.269997,5905700,2480,0
2016-10-20,101.639999,101.870003,4820900,2481,0
2016-10-21,101.059998,101.300003,5622400,2482,0
2016-10-24,101.559998,100.660004,6077300,2485,1
2016-10-25,100.75,100.769997,4730700,2486,1
2016-10-26,100.32,101.190002,6353700,2487,0
2016-10-27,101.510002,99.919998,9897800,2488,1
2016-10-28,101.120003,103.82,17435400,2489,1
2016-10-31,103.82,104.75,12340800,2492,1
2016-11-01,105.510002,106.480003,12755600,2493,0
2016-11-02,105.650002,105.389999,8405200,2494,0
2016-11-03,105.529999,105.389999,5703200,2495,0
2016-11-04,105.25,104.779999,7085400,2496,1
2016-11-07,106.0,106.849998,7333800,2499,1
2016-11-08,106.57,107.290001,8050000,2500,1
2016-11-09,106.040001,107.639999,9161800,2501,1
2016-11-10,107.540001,107.790001,8739500,2502,0
2016-11-11,107.480003,106.639999,7939500,2503,0
2016-11-14,106.150002,106.589996,7656000,2506,1
2016-11-15,107.489998,108.959999,12156500,2507,0
2016-11-16,108.199997,108.349998,7723700,2508,0
2016-11-17,109.0,108.120003,6638100,2509,1
2016-11-18,108.57,109.199997,6815500,2510,1
2016-11-21,110.360001,110.18,8476800,2513,1
2016-11-22,110.790001,110.620003,6440500,2514,1
2016-11-23,110.400002,111.0,4472700,2515,0
2016-11-25,110.540001,111.0,3238600,2517,0
2016-11-28,110.949997,110.5,6406700,2520,0
2016-11-29,109.099998,109.339996,7461900,2521,1
2016-11-30,112.050003,111.559998,17301900,2522,1
2016-12-01,112.790001,113.290001,11792300,2523,0
2016-12-02,113.199997,113.0,6167400,2524,1
2016-12-05,113.389999,113.25,6909800,2527,0
2016-12-06,112.389999,112.760002,6033600,2528,1
2016-12-07,113.040001,114.440002,6434100,2529,1
2016-12-08,114.730003,115.169998,5519700,2530,1
2016-12-09,114.989998,115.809998,5771600,2531,1
2016-12-12,117.769997,117.150002,10044700,2534,1
2016-12-13,117.900002,117.419998,8644200,2535,0
2016-12-14,116.709999,115.959999,7878400,2536,1
2016-12-15,115.629997,117.050003,7458300,2537,1
2016-12-16,117.839996,118.080002,13752300,2538,0
2016-12-19,118.370003,117.650002,5772500,2541,1
2016-12-20,117.849998,117.949997,4319100,2542,0
2016-12-21,118.339996,117.910004,5024600,2543,1
2016-12-22,117.940002,118.769997,4992500,2544,0
2016-12-23,118.410004,118.419998,2682900,2545,0
2016-12-27,118.5,118.220001,2986900,2549,0
2016-12-28,118.309998,117.910004,4086700,2550,0
2016-12-29,118.010002,117.82,3214500,2551,0
2016-12-30,117.440002,117.699997,5020500,2552,1
2017-01-03,118.379997,117.849998,7404800,2556,0
2017-01-04,118.410004,117.82,6679900,2557,0
2017-01-05,118.0,117.309998,5928600,2558,0
2017-01-06,117.449997,116.839996,4762500,2559,0
2017-01-09,116.290001,115.839996,6891800,2562,0
2017-01-10,115.559998,114.959999,6184400,2563,1
2017-01-11,115.150002,115.93,6158200,2564,1
2017-01-12,116.5,116.160004,4940000,2565,1
2017-01-13,115.860001,116.379997,4953000,2566,0
2017-01-17,116.400002,116.279999,4669700,2570,0
2017-01-18,115.68,115.940002,4855300,2571,0
2017-01-19,115.889999,115.580002,3427800,2572,1
2017-01-20,116.32,115.599998,6730900,2573,0
2017-01-23,115.120003,115.389999,5104100,2576,1
2017-01-24,115.849998,116.370003,5024400,2577,1
2017-01-25,116.900002,117.239998,5276800,2578,0
2017-01-26,117.5,116.550003,6937300,2579,0
2017-01-27,113.529999,113.790001,11698900,2580,0
2017-01-30,113.150002,111.82,8252900,2583,0
2017-01-31,111.889999,111.349998,7951000,2584,0
2017-02-01,111.199997,111.0,5889300,2585,1
2017-02-02,111.169998,112.209999,6289000,2586,1
2017-02-03,112.410004,113.57,6623500,2587,0
2017-02-06,113.279999,112.980003,5637300,2590,0
2017-02-07,112.980003,111.389999,6038400,2591,1
2017-02-08,111.129997,111.580002,5188800,2592,1
2017-02-09,111.580002,112.260002,4607800,2593,1
2017-02-10,112.75,113.050003,6194300,2594,1
2017-02-13,113.360001,113.910004,4858500,2597,0
2017-02-14,112.68,112.519997,5811200,2598,1
2017-02-15,112.209999,112.57,7048100,2599,0
2017-02-16,112.989998,110.68,9478200,2600,0
2017-02-17,110.419998,110.330002,8111000,2601,1
2017-02-21,110.730003,111.720001,6619100,2605,0
2017-02-22,111.190002,110.379997,5732000,2606,1
2017-02-23,111.339996,111.019997,8659700,2607,0
2017-02-24,110.900002,110.120003,6189400,2608,1
2017-02-27,110.650002,111.75,7275800,2611,1
2017-02-28,111.660004,112.5,7030200,2612,1
2017-03-01,112.919998,113.879997,7353800,2613,0
2017-03-02,113.669998,113.360001,5892500,2614,1
2017-03-03,113.360001,113.550003,4905600,2615,0
2017-03-06,113.25,113.169998,4731900,2618,0
2017-03-07,113.540001,111.809998,6660300,2619,0
2017-03-08,111.68,109.610001,9071600,2620,1
2017-03-09,109.309998,110.040001,7247400,2621,1
2017-03-10,111.400002,110.610001,6560300,2622,0
2017-03-13,110.510002,109.349998,6369300,2625,0
2017-03-14,108.470001,107.360001,9935700,2626,1
2017-03-15,108.080002,108.879997,9472100,2627,0
2017-03-16,108.809998,107.860001,8894700,2628,0
2017-03-17,108.0,107.68,14353400,2629,0
2017-03-20,107.269997,107.660004,5301900,2632,1
2017-03-21,108.059998,108.040001,7406300,2633,1
2017-03-22,107.650002,108.389999,8106800,2634,0
2017-03-23,108.290001,107.870003,5451200,2635,1
2017-03-24,107.93,107.989998,6339900,2636,0
2017-03-27,107.0,106.279999,6479400,2639,1
2017-03-28,106.279999,107.169998,6331500,2640,1
2017-03-29,106.949997,108.07,4919900,2641,0
2017-03-30,108.150002,107.779999,6797700,2642,0
2017-03-31,107.699997,107.370003,6159000,2643,1
2017-04-03,107.220001,107.800003,5800900,2646,1
2017-04-04,107.879997,108.660004,4687400,2647,0
2017-04-05,109.650002,108.639999,6398800,2648,1
